PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
2327,0,1,"NewPassenger, Synthetic_2327",female,15.99162101866175,0,0,ST-75305,85.56743670621424,,S
2328,1,2,"NewPassenger, Synthetic_2328",male,10.560525557069415,3,0,ST-47616,67.79175830127795,C70,C
2329,0,3,"NewPassenger, Synthetic_2329",male,26.30450017402539,0,1,ST-31564,0.0,B69,C
2330,1,3,"NewPassenger, Synthetic_2330",male,7.450390399725965,0,0,ST-33116,31.81017538443019,,S
2331,0,3,"NewPassenger, Synthetic_2331",male,14.88900364087674,0,0,ST-83595,0.0,,S
2332,1,3,"NewPassenger, Synthetic_2332",male,16.040933495982113,1,0,ST-31941,82.81179607989718,,C
2333,1,3,"NewPassenger, Synthetic_2333",male,20.838056123823684,0,0,ST-42260,11.89808852193822,,C
2334,0,3,"NewPassenger, Synthetic_2334",female,43.75035061334199,1,0,ST-29519,180.43129486262876,A16,S
2335,1,2,"NewPassenger, Synthetic_2335",female,24.262629176141182,0,2,ST-47052,98.13816859298205,,Q
2336,0,3,"NewPassenger, Synthetic_2336",male,24.34660211290044,0,0,ST-55994,18.920096670387707,,S
2337,0,1,"NewPassenger, Synthetic_2337",male,,8,1,ST-55159,60.5042591674254,,S
2338,0,3,"NewPassenger, Synthetic_2338",male,31.17141805670482,0,0,ST-37364,10.687620978050802,D19,Q
2339,1,1,"NewPassenger, Synthetic_2339",male,17.844757945084908,5,1,ST-79588,106.12404551669306,,S
2340,1,3,"NewPassenger, Synthetic_2340",male,,1,0,ST-27893,0.0,C32,C
2341,0,3,"NewPassenger, Synthetic_2341",male,19.45650856189921,0,2,ST-21955,102.99413236322859,,S
2342,0,3,"NewPassenger, Synthetic_2342",female,19.738299045858177,2,1,ST-72753,30.716462290990414,,C
2343,1,2,"NewPassenger, Synthetic_2343",male,23.295644615084186,0,0,ST-46255,39.177897607442674,,S
2344,0,3,"NewPassenger, Synthetic_2344",male,23.18302974866248,1,0,ST-13150,0.0,,S
2345,0,3,"NewPassenger, Synthetic_2345",female,0.0,0,0,ST-77556,55.43341473610905,,S
2346,0,3,"NewPassenger, Synthetic_2346",female,23.975378761211385,0,0,ST-10671,79.94193102568369,,C
2347,1,3,"NewPassenger, Synthetic_2347",female,32.791289025977754,0,0,ST-65777,49.915217015813624,,C
2348,0,3,"NewPassenger, Synthetic_2348",male,29.811127724771445,1,1,ST-43297,102.97013014670391,,S
2349,0,2,"NewPassenger, Synthetic_2349",male,,0,1,ST-41476,48.80051971447462,D15,C
2350,0,1,"NewPassenger, Synthetic_2350",male,26.348905848453835,1,0,ST-33895,44.69298926782798,,S
2351,0,3,"NewPassenger, Synthetic_2351",male,,0,0,ST-47776,0.0,C91,C
2352,1,2,"NewPassenger, Synthetic_2352",female,,1,0,ST-18765,12.34349428659976,,S
2353,1,3,"NewPassenger, Synthetic_2353",male,39.73218041190535,0,0,ST-75962,45.742803598085935,F38,S
2354,1,3,"NewPassenger, Synthetic_2354",female,32.74992954391455,0,0,ST-86674,142.34260806748583,,S
2355,1,3,"NewPassenger, Synthetic_2355",male,0.8087811338000748,0,0,ST-79547,70.01610411971176,,S
2356,1,3,"NewPassenger, Synthetic_2356",male,32.738814953056114,0,0,ST-90196,0.0,,S
2357,1,1,"NewPassenger, Synthetic_2357",female,20.407468944000087,0,0,ST-91313,7.639766129854909,,S
2358,0,3,"NewPassenger, Synthetic_2358",male,25.78702536860533,0,0,ST-32992,0.0,,S
2359,0,3,"NewPassenger, Synthetic_2359",male,44.12041268345691,1,0,ST-43955,0.0,,C
2360,0,3,"NewPassenger, Synthetic_2360",male,31.993124277503927,0,0,ST-33712,36.86355484165626,,S
2361,1,3,"NewPassenger, Synthetic_2361",male,,1,1,ST-41988,92.11367491434025,,S
2362,1,3,"NewPassenger, Synthetic_2362",male,19.537973513108494,0,0,ST-39857,0.0,B39,S
2363,1,3,"NewPassenger, Synthetic_2363",female,40.19142297421602,0,0,ST-92586,26.578931876593835,,C
2364,0,2,"NewPassenger, Synthetic_2364",male,19.014685708562986,0,0,ST-12098,0.0,,C
2365,0,3,"NewPassenger, Synthetic_2365",male,17.24882129812132,0,0,ST-33675,0.0,,C
2366,0,1,"NewPassenger, Synthetic_2366",female,23.344421238132494,0,0,ST-10639,0.0,E68,S
2367,0,3,"NewPassenger, Synthetic_2367",male,,0,0,ST-60162,0.0,,Q
2368,0,1,"NewPassenger, Synthetic_2368",male,24.792685847294283,0,0,ST-55349,0.0,,S
2369,0,2,"NewPassenger, Synthetic_2369",male,,1,0,ST-22797,6.812930304591841,,S
2370,0,2,"NewPassenger, Synthetic_2370",female,,0,1,ST-79109,60.69769365359813,,S
2371,1,3,"NewPassenger, Synthetic_2371",female,29.225641988969986,0,0,ST-47078,0.0,,S
2372,1,3,"NewPassenger, Synthetic_2372",male,43.381710614491624,0,0,ST-18991,0.0,B39,S
2373,0,2,"NewPassenger, Synthetic_2373",female,,0,0,ST-58957,0.0,,S
2374,1,3,"NewPassenger, Synthetic_2374",male,15.386560172454935,0,0,ST-82219,80.75165719022735,,S
2375,0,2,"NewPassenger, Synthetic_2375",male,23.318428940935725,0,0,ST-65634,0.0,,S
2376,0,3,"NewPassenger, Synthetic_2376",female,,0,0,ST-30451,0.0,,S
2377,0,3,"NewPassenger, Synthetic_2377",male,15.993115102405357,0,0,ST-75470,0.0,,S
2378,1,2,"NewPassenger, Synthetic_2378",male,31.422267670680696,0,0,ST-53682,125.00546156791236,,S
2379,1,3,"NewPassenger, Synthetic_2379",female,,0,0,ST-56564,2.3345676391494514,,S
2380,1,1,"NewPassenger, Synthetic_2380",female,44.3915811319601,4,0,ST-25580,16.99334640057827,,S
2381,1,1,"NewPassenger, Synthetic_2381",male,,0,1,ST-73530,75.45260812596337,,S
2382,0,3,"NewPassenger, Synthetic_2382",female,31.042415048238954,0,0,ST-35886,0.0,C86,C
2383,0,3,"NewPassenger, Synthetic_2383",female,48.69770722609776,0,2,ST-21993,31.391029841247505,C118,S
2384,0,3,"NewPassenger, Synthetic_2384",female,17.981754263821422,0,0,ST-86530,0.6863406978268927,A20,C
2385,0,1,"NewPassenger, Synthetic_2385",male,18.18855493961498,0,1,ST-54630,44.85322625668434,,S
2386,1,1,"NewPassenger, Synthetic_2386",male,21.56721841999483,0,0,ST-83740,0.0,,Q
2387,0,3,"NewPassenger, Synthetic_2387",male,2.029266662973665,2,0,ST-52070,104.84499534915136,,S
2388,1,3,"NewPassenger, Synthetic_2388",male,33.03407483506989,0,0,ST-35829,26.183496277804203,,S
2389,1,2,"NewPassenger, Synthetic_2389",male,23.590946511071287,2,0,ST-61647,26.52316491424045,,S
2390,0,3,"NewPassenger, Synthetic_2390",female,,1,0,ST-22931,0.0,,C
2391,0,3,"NewPassenger, Synthetic_2391",male,34.78678436352699,0,0,ST-24089,0.0,,C
2392,1,2,"NewPassenger, Synthetic_2392",female,2.704374970595808,1,0,ST-12966,35.392875324225486,,S
2393,1,1,"NewPassenger, Synthetic_2393",male,3.436316800482931,0,0,ST-80273,44.20284427915111,,C
2394,0,1,"NewPassenger, Synthetic_2394",male,41.574930896304586,1,0,ST-14990,12.372422276497815,,S
2395,1,2,"NewPassenger, Synthetic_2395",male,21.912035247432527,0,0,ST-37119,10.504096823133711,A24,S
2396,0,2,"NewPassenger, Synthetic_2396",male,27.50573445409032,1,1,ST-25789,15.919982829075789,,S
2397,1,3,"NewPassenger, Synthetic_2397",female,5.349925098663842,0,0,ST-38407,3.3509676269187523,,S
2398,1,1,"NewPassenger, Synthetic_2398",male,58.170161982680554,0,0,ST-82248,30.36873269507921,C49,S
2399,0,1,"NewPassenger, Synthetic_2399",female,36.33019226047071,1,0,ST-44544,0.0,,S
2400,0,3,"NewPassenger, Synthetic_2400",female,,3,0,ST-83443,76.41134080559796,,S
2401,0,1,"NewPassenger, Synthetic_2401",male,39.63107637224764,1,0,ST-41884,77.96565056524096,,C
2402,0,3,"NewPassenger, Synthetic_2402",male,40.715223981454244,0,0,ST-15517,65.73951747878296,,S
2403,0,3,"NewPassenger, Synthetic_2403",male,,0,0,ST-46734,88.5726832901284,,C
2404,1,2,"NewPassenger, Synthetic_2404",female,66.97915315980694,0,0,ST-52642,54.87056900651295,C52,S
2405,0,1,"NewPassenger, Synthetic_2405",female,3.847291727077028,1,2,ST-74714,35.66812231209795,,Q
2406,0,3,"NewPassenger, Synthetic_2406",male,42.94030957508596,8,0,ST-78726,76.24245807439227,D21,S
2407,0,3,"NewPassenger, Synthetic_2407",male,34.634313868757296,1,0,ST-21144,0.0,,S
2408,0,3,"NewPassenger, Synthetic_2408",male,,1,1,ST-73664,0.0,,S
2409,1,1,"NewPassenger, Synthetic_2409",male,14.030703350391558,1,0,ST-98553,14.28496405132713,,C
2410,0,2,"NewPassenger, Synthetic_2410",male,44.13506040790312,1,0,ST-57105,0.0,,S
2411,0,1,"NewPassenger, Synthetic_2411",female,36.5323614459433,1,0,ST-26218,31.201713230135464,E24,S
2412,1,1,"NewPassenger, Synthetic_2412",male,25.99799187258539,0,1,ST-81499,0.0,,C
2413,0,3,"NewPassenger, Synthetic_2413",female,25.831247959802816,1,0,ST-74778,10.031690936597702,,S
2414,0,2,"NewPassenger, Synthetic_2414",male,47.10538571977362,1,0,ST-50450,41.03690358590709,,S
2415,0,1,"NewPassenger, Synthetic_2415",male,8.605123197053018,1,0,ST-49718,0.0,,C
2416,0,3,"NewPassenger, Synthetic_2416",female,,0,1,ST-98984,74.68352270424454,,C
2417,0,3,"NewPassenger, Synthetic_2417",male,32.96585821429131,1,0,ST-32995,90.8675301081553,,S
2418,0,2,"NewPassenger, Synthetic_2418",female,19.594458404715127,0,1,ST-11299,96.24497431935234,E12,S
2419,0,3,"NewPassenger, Synthetic_2419",female,28.790881124820487,0,0,ST-26071,40.982200237120296,,S
2420,0,3,"NewPassenger, Synthetic_2420",male,,0,0,ST-64612,0.0,,S
2421,0,1,"NewPassenger, Synthetic_2421",female,27.547249976326167,0,1,ST-26296,118.85101655112373,,S
2422,0,2,"NewPassenger, Synthetic_2422",male,59.154776304774444,0,0,ST-17875,0.0,,S
2423,0,3,"NewPassenger, Synthetic_2423",male,14.171429290885406,1,1,ST-65303,5.544024982010718,C30,S
2424,0,3,"NewPassenger, Synthetic_2424",female,10.988301432431744,0,2,ST-54709,75.19797885452522,,S
2425,0,3,"NewPassenger, Synthetic_2425",male,15.871529822250341,0,0,ST-14550,0.0,D21,S
2426,0,1,"NewPassenger, Synthetic_2426",female,,0,0,ST-58914,40.42971905759296,,C
2427,0,3,"NewPassenger, Synthetic_2427",female,33.06210740314044,0,0,ST-16871,13.891876878196754,,S
2428,1,3,"NewPassenger, Synthetic_2428",male,28.57072710570786,1,0,ST-69432,21.12272975103653,G6,S
2429,0,3,"NewPassenger, Synthetic_2429",female,11.51130824640116,0,1,ST-12491,96.02532433774257,C62 C64,S
2430,0,3,"NewPassenger, Synthetic_2430",male,33.22730231778033,0,0,ST-79333,36.38377356376517,B3,S
2431,1,2,"NewPassenger, Synthetic_2431",male,11.371161771630913,1,0,ST-31326,0.0,,C
2432,1,3,"NewPassenger, Synthetic_2432",female,,0,0,ST-25000,0.0,,S
2433,1,3,"NewPassenger, Synthetic_2433",female,33.89704873459809,0,1,ST-46526,64.27198119374347,,S
2434,0,1,"NewPassenger, Synthetic_2434",female,37.30727022026168,0,1,ST-58752,89.8690485737907,,S
2435,0,3,"NewPassenger, Synthetic_2435",male,,0,0,ST-63338,0.0,,S
2436,1,3,"NewPassenger, Synthetic_2436",female,44.62853565811167,0,0,ST-11865,49.323311869455516,,S
2437,1,2,"NewPassenger, Synthetic_2437",male,8.483261091451261,0,0,ST-24399,0.0,,S
2438,0,3,"NewPassenger, Synthetic_2438",female,10.85477591040031,0,0,ST-75312,0.0,D15,S
2439,0,1,"NewPassenger, Synthetic_2439",male,,0,0,ST-36619,29.994840550662627,,S
2440,0,3,"NewPassenger, Synthetic_2440",male,26.601202723508614,1,0,ST-57549,58.74727313229201,,C
2441,0,3,"NewPassenger, Synthetic_2441",male,31.795380776704,1,0,ST-59366,44.10248806645863,,S
2442,1,2,"NewPassenger, Synthetic_2442",male,47.86094688178173,0,0,ST-35380,11.295575245133318,,S
2443,1,1,"NewPassenger, Synthetic_2443",female,,4,0,ST-26505,0.7154126663518667,,S
2444,1,1,"NewPassenger, Synthetic_2444",male,29.07817781307534,0,0,ST-21796,15.762731326576109,,S
2445,0,1,"NewPassenger, Synthetic_2445",male,8.349440338310657,0,0,ST-38440,38.560164601058275,,S
2446,0,1,"NewPassenger, Synthetic_2446",male,35.527323120856934,0,0,ST-40932,76.66008304553668,,Q
2447,1,3,"NewPassenger, Synthetic_2447",female,,2,2,ST-33847,5.782648530728487,,S
2448,1,2,"NewPassenger, Synthetic_2448",female,61.84480471590347,0,0,ST-35979,44.10824100673853,C125,C
2449,0,3,"NewPassenger, Synthetic_2449",male,14.075379625817863,0,1,ST-14735,59.55546049670981,,C
2450,1,3,"NewPassenger, Synthetic_2450",male,49.4367634235995,0,0,ST-35590,15.92041563585136,B39,Q
2451,0,3,"NewPassenger, Synthetic_2451",female,25.228380857522108,0,0,ST-24266,62.09040697507041,,C
2452,0,3,"NewPassenger, Synthetic_2452",male,33.75365837055989,1,0,ST-92670,0.0,B19,S
2453,0,3,"NewPassenger, Synthetic_2453",male,33.70605262878114,1,2,ST-43229,0.0,,S
2454,0,3,"NewPassenger, Synthetic_2454",male,31.452509625318537,0,0,ST-66725,24.552846051018992,,Q
2455,1,3,"NewPassenger, Synthetic_2455",female,29.661825778325756,0,0,ST-19504,147.24544013669777,,S
2456,1,3,"NewPassenger, Synthetic_2456",male,23.285927219539673,0,0,ST-34982,31.075878094823118,,S
2457,1,1,"NewPassenger, Synthetic_2457",male,,1,0,ST-76756,0.0,B86,S
2458,0,1,"NewPassenger, Synthetic_2458",male,,1,1,ST-44472,0.0,,S
2459,0,1,"NewPassenger, Synthetic_2459",female,,0,0,ST-22313,48.772565521691575,,C
2460,1,3,"NewPassenger, Synthetic_2460",female,34.22953034121563,0,0,ST-23818,0.0,,C
2461,1,3,"NewPassenger, Synthetic_2461",male,40.306142606774465,1,0,ST-15478,0.0,,S
2462,1,3,"NewPassenger, Synthetic_2462",male,41.086870852756164,0,1,ST-98060,51.3056403453159,A6,S
2463,1,2,"NewPassenger, Synthetic_2463",female,,0,0,ST-45996,33.67044584681054,,C
2464,1,3,"NewPassenger, Synthetic_2464",male,44.335972227904705,1,0,ST-89488,0.0,B49,Q
2465,0,3,"NewPassenger, Synthetic_2465",male,,0,0,ST-85050,0.0,,C
2466,1,1,"NewPassenger, Synthetic_2466",male,22.207329352967193,1,1,ST-43020,57.41059355502456,C99,S
2467,0,3,"NewPassenger, Synthetic_2467",female,29.117655231044143,0,0,ST-46947,80.01906521391665,B77,S
2468,0,1,"NewPassenger, Synthetic_2468",male,45.838082988178705,0,2,ST-93738,6.195310462015119,,S
2469,0,2,"NewPassenger, Synthetic_2469",male,19.047083013492134,0,1,ST-40858,79.39000435316851,E68,S
2470,0,3,"NewPassenger, Synthetic_2470",male,19.194244270855087,0,2,ST-16111,12.002705412878822,C85,S
2471,0,1,"NewPassenger, Synthetic_2471",female,34.179485598345096,1,0,ST-87984,5.907174624162931,,C
2472,1,3,"NewPassenger, Synthetic_2472",male,0.0,0,0,ST-93365,58.12979978340596,,S
2473,1,3,"NewPassenger, Synthetic_2473",female,68.42645510042396,0,0,ST-24010,117.8915015495138,,S
2474,0,3,"NewPassenger, Synthetic_2474",female,,1,0,ST-29700,43.09529144429426,,S
2475,0,1,"NewPassenger, Synthetic_2475",male,28.34967550151113,0,2,ST-49881,63.96572726505998,,S
2476,0,3,"NewPassenger, Synthetic_2476",male,60.70938599616353,1,0,ST-55162,0.0,C30,S
2477,0,1,"NewPassenger, Synthetic_2477",male,0.0,0,0,ST-81539,34.29708822167588,,S
2478,0,1,"NewPassenger, Synthetic_2478",female,28.171843839413775,0,0,ST-38653,84.63738907884085,C86,Q
2479,1,3,"NewPassenger, Synthetic_2479",female,18.61543557780655,0,0,ST-42759,0.0,,S
2480,0,1,"NewPassenger, Synthetic_2480",male,45.07940331535124,1,0,ST-89975,158.51320215426483,,S
2481,0,2,"NewPassenger, Synthetic_2481",male,39.14240949950905,2,0,ST-70351,93.1011224432261,,Q
2482,0,3,"NewPassenger, Synthetic_2482",male,31.01228906404991,0,1,ST-45029,0.0,,Q
2483,0,2,"NewPassenger, Synthetic_2483",female,26.97535841885214,0,0,ST-34758,112.58978779382583,,Q
2484,1,3,"NewPassenger, Synthetic_2484",male,31.96450712898918,0,0,ST-96565,0.0,,S
2485,1,3,"NewPassenger, Synthetic_2485",male,35.73374406511962,4,0,ST-41290,114.57071913113825,E63,S
2486,0,3,"NewPassenger, Synthetic_2486",female,25.49027571909057,0,1,ST-69958,81.4727755675776,E36,S
2487,0,3,"NewPassenger, Synthetic_2487",female,63.721238842672435,1,0,ST-31341,14.755598991463938,C110,C
2488,1,1,"NewPassenger, Synthetic_2488",male,,0,2,ST-33140,7.779589616631068,,S
2489,0,3,"NewPassenger, Synthetic_2489",female,37.07891143647554,0,0,ST-98645,73.42513636514046,,C
2490,0,3,"NewPassenger, Synthetic_2490",male,,5,2,ST-56534,0.0,,S
2491,1,2,"NewPassenger, Synthetic_2491",female,,0,0,ST-11737,35.472159264629674,,S
2492,0,3,"NewPassenger, Synthetic_2492",female,44.775282916598684,1,0,ST-45967,0.0,C85,C
2493,0,1,"NewPassenger, Synthetic_2493",female,31.540384029611555,0,0,ST-76295,0.0,,C
2494,1,3,"NewPassenger, Synthetic_2494",male,38.16198491175777,1,0,ST-99139,0.0,B30,C
2495,0,3,"NewPassenger, Synthetic_2495",male,29.901784893753383,0,0,ST-89877,46.09926739144609,C50,S
2496,0,2,"NewPassenger, Synthetic_2496",male,9.40474049465659,0,0,ST-19484,14.369960323920598,,Q
2497,1,1,"NewPassenger, Synthetic_2497",female,33.225212524522796,0,0,ST-43081,103.36609415250787,B4,C
2498,0,3,"NewPassenger, Synthetic_2498",male,,0,0,ST-85208,11.717335702324753,,S
2499,0,3,"NewPassenger, Synthetic_2499",male,34.667924777868656,0,0,ST-96257,42.78028208827946,,C
2500,0,2,"NewPassenger, Synthetic_2500",female,19.99641835550014,0,0,ST-90894,0.0,D47,S
2501,1,2,"NewPassenger, Synthetic_2501",male,42.18249831152245,0,1,ST-29231,105.62046889022469,,S
2502,0,1,"NewPassenger, Synthetic_2502",female,20.423395735317392,0,0,ST-79095,102.98047833116159,B42,C
2503,0,2,"NewPassenger, Synthetic_2503",female,21.996227551633023,0,0,ST-13499,0.0,C23 C25 C27,S
2504,0,1,"NewPassenger, Synthetic_2504",male,5.937412398846938,0,1,ST-78306,0.0,D19,S
2505,1,1,"NewPassenger, Synthetic_2505",male,31.219730923500535,0,0,ST-17544,6.37803322453243,,S
2506,0,1,"NewPassenger, Synthetic_2506",male,32.61153863538337,1,0,ST-42984,0.0,,S
2507,1,3,"NewPassenger, Synthetic_2507",female,39.78114921411931,1,0,ST-90588,4.985808800566712,D56,S
2508,0,1,"NewPassenger, Synthetic_2508",male,2.4694485023794925,2,0,ST-21413,47.62961091899184,,S
2509,0,3,"NewPassenger, Synthetic_2509",male,50.21905608713966,0,0,ST-99012,0.0,,S
2510,0,3,"NewPassenger, Synthetic_2510",male,,0,0,ST-86232,18.420600848214935,C54,S
2511,0,1,"NewPassenger, Synthetic_2511",male,51.0233748080188,1,0,ST-23623,0.0,,S
2512,1,3,"NewPassenger, Synthetic_2512",male,12.681784777463296,0,0,ST-37806,0.0,,S
2513,0,3,"NewPassenger, Synthetic_2513",male,,1,2,ST-28178,0.0,,S
2514,0,2,"NewPassenger, Synthetic_2514",female,,1,0,ST-77309,34.819971800451135,,S
2515,1,2,"NewPassenger, Synthetic_2515",male,34.42462430899532,1,0,ST-85957,17.45831698646812,,S
2516,1,1,"NewPassenger, Synthetic_2516",male,6.631448336365885,0,0,ST-41580,47.610006466093665,E40,S
2517,0,3,"NewPassenger, Synthetic_2517",male,36.040892431385714,0,1,ST-92867,93.91599406262844,A14,Q
2518,1,2,"NewPassenger, Synthetic_2518",male,,0,1,ST-50945,127.43758829064662,,C
2519,1,3,"NewPassenger, Synthetic_2519",male,,0,2,ST-72972,0.0,,C
2520,0,3,"NewPassenger, Synthetic_2520",female,32.239977629857606,0,0,ST-41219,117.63777927315375,,S
2521,1,1,"NewPassenger, Synthetic_2521",female,41.75546232943786,1,0,ST-52524,76.45338152124017,,C
2522,0,1,"NewPassenger, Synthetic_2522",male,25.199042744785174,1,1,ST-75002,65.03259801192272,,Q
2523,1,3,"NewPassenger, Synthetic_2523",female,,0,1,ST-42802,9.00940422147588,,S
2524,0,1,"NewPassenger, Synthetic_2524",female,34.32995477995033,0,1,ST-94173,0.0,,Q
2525,1,3,"NewPassenger, Synthetic_2525",male,26.899921653581135,0,2,ST-10930,62.58270561726095,,S
2526,0,3,"NewPassenger, Synthetic_2526",male,43.42935307719341,0,0,ST-25780,0.0,C87,C
2527,1,3,"NewPassenger, Synthetic_2527",male,22.389331912580143,0,0,ST-27243,40.94475620395265,,C
2528,0,3,"NewPassenger, Synthetic_2528",male,25.782540955792683,1,0,ST-45018,69.27816246390705,,S
2529,1,2,"NewPassenger, Synthetic_2529",male,26.704623385458376,2,0,ST-16370,67.84215769175678,E63,Q
2530,0,3,"NewPassenger, Synthetic_2530",male,,0,0,ST-95100,31.93685153253973,,S
2531,0,3,"NewPassenger, Synthetic_2531",male,29.358844142780207,0,0,ST-69000,108.295432359203,D48,S
2532,1,3,"NewPassenger, Synthetic_2532",male,60.22465791624264,0,0,ST-86710,10.372252847653545,B50,S
2533,0,3,"NewPassenger, Synthetic_2533",female,20.372927308263613,0,2,ST-64393,0.0,B20,S
2534,1,2,"NewPassenger, Synthetic_2534",female,40.00505413343945,1,0,ST-48053,0.0,,C
2535,1,3,"NewPassenger, Synthetic_2535",female,34.714242242302966,0,0,ST-72319,0.0,,S
2536,1,3,"NewPassenger, Synthetic_2536",female,29.879910523987686,0,0,ST-36097,129.6173833498127,,C
2537,0,3,"NewPassenger, Synthetic_2537",female,12.355674823150629,0,1,ST-16328,0.0,,S
2538,0,1,"NewPassenger, Synthetic_2538",male,13.202287582457146,2,0,ST-83806,0.0,,C
2539,0,1,"NewPassenger, Synthetic_2539",female,17.152391042939193,0,0,ST-71397,9.99015644737472,,S
2540,0,3,"NewPassenger, Synthetic_2540",male,45.95221822764295,0,2,ST-95874,1.9889585198009492,A24,S
2541,1,1,"NewPassenger, Synthetic_2541",female,9.683764129687376,1,0,ST-73922,64.23904109301787,,S
2542,1,3,"NewPassenger, Synthetic_2542",female,,0,0,ST-52834,56.209123770664405,A26,C
2543,1,1,"NewPassenger, Synthetic_2543",female,,1,1,ST-46866,52.95480447836755,,S
2544,0,1,"NewPassenger, Synthetic_2544",male,27.582234786371952,0,1,ST-82219,97.80750059629995,,C
2545,1,1,"NewPassenger, Synthetic_2545",male,20.646992084116626,1,0,ST-87679,44.54375694415417,,S
2546,1,3,"NewPassenger, Synthetic_2546",male,5.064203656731475,1,0,ST-51123,113.13659652922571,C47,S
2547,0,1,"NewPassenger, Synthetic_2547",female,54.36228118714661,1,0,ST-89299,36.50594890069334,,C
2548,0,3,"NewPassenger, Synthetic_2548",male,46.960584730459615,1,0,ST-23011,26.714075177634037,,S
2549,1,3,"NewPassenger, Synthetic_2549",male,41.49100725870276,8,0,ST-24017,126.93246699773684,,S
2550,0,3,"NewPassenger, Synthetic_2550",male,7.069271551459998,0,2,ST-79262,122.61613771653626,,C
2551,0,2,"NewPassenger, Synthetic_2551",male,28.829917252446023,1,1,ST-20026,35.33640816897467,,S
2552,1,3,"NewPassenger, Synthetic_2552",male,34.97002337056391,0,0,ST-29672,6.776721212008461,E36,S
2553,0,3,"NewPassenger, Synthetic_2553",female,51.46011081069233,0,0,ST-69918,21.838642340062485,,S
2554,1,2,"NewPassenger, Synthetic_2554",male,29.85303349956556,1,0,ST-31055,79.68582887057954,,C
2555,1,1,"NewPassenger, Synthetic_2555",male,31.602450378794828,3,0,ST-67418,0.0,,S
2556,0,3,"NewPassenger, Synthetic_2556",male,6.69739623658408,0,0,ST-98016,0.0,,S
2557,0,2,"NewPassenger, Synthetic_2557",male,46.64760530661052,0,0,ST-35281,48.175939069614074,B18,S
2558,0,3,"NewPassenger, Synthetic_2558",female,36.498084775686735,2,1,ST-96843,96.21522115497862,C93,S
2559,0,3,"NewPassenger, Synthetic_2559",female,,0,1,ST-18661,70.55309423421082,,C
2560,0,3,"NewPassenger, Synthetic_2560",female,29.231894132122545,0,0,ST-78070,53.07870736654512,,S
2561,0,2,"NewPassenger, Synthetic_2561",male,40.80245484965216,3,0,ST-77073,34.51588739661016,,S
2562,1,1,"NewPassenger, Synthetic_2562",female,43.7238576911583,0,0,ST-40362,19.934313761209967,,C
2563,1,3,"NewPassenger, Synthetic_2563",male,,0,0,ST-44882,82.06552265328386,,S
2564,0,3,"NewPassenger, Synthetic_2564",male,16.9460831266747,0,0,ST-16038,28.3469401977761,,S
2565,0,2,"NewPassenger, Synthetic_2565",male,38.51550817304003,0,0,ST-70570,92.30652463167559,C46,S
2566,1,3,"NewPassenger, Synthetic_2566",female,,0,1,ST-13258,21.61999992200535,,S
2567,0,3,"NewPassenger, Synthetic_2567",male,,0,0,ST-38038,70.99341425045614,,S
2568,1,2,"NewPassenger, Synthetic_2568",female,17.060879792543766,0,0,ST-44649,0.0,,Q
2569,0,2,"NewPassenger, Synthetic_2569",female,47.81739448868021,2,2,ST-97795,14.39909137390108,,S
2570,0,1,"NewPassenger, Synthetic_2570",male,,0,0,ST-70134,0.0,C7,S
2571,0,3,"NewPassenger, Synthetic_2571",female,49.902108142817966,1,0,ST-63518,78.64263738880007,,S
2572,1,3,"NewPassenger, Synthetic_2572",male,21.73866482689975,0,0,ST-91670,20.35016220181108,,C
2573,1,2,"NewPassenger, Synthetic_2573",male,33.98189542139189,1,0,ST-83091,56.271426167875,,S
2574,0,3,"NewPassenger, Synthetic_2574",female,28.21083661825523,1,0,ST-95939,41.56750782189712,,S
2575,1,3,"NewPassenger, Synthetic_2575",male,,3,0,ST-52152,69.05022928149307,,S
2576,0,3,"NewPassenger, Synthetic_2576",female,54.19545441289635,0,0,ST-39883,0.0,,Q
2577,1,3,"NewPassenger, Synthetic_2577",male,,0,0,ST-19389,116.22339028404951,,S
2578,1,3,"NewPassenger, Synthetic_2578",male,15.01763631546398,0,0,ST-99299,11.17826424534584,,S
2579,0,3,"NewPassenger, Synthetic_2579",male,43.068384812693736,0,4,ST-51891,9.310849473397777,,S
2580,1,1,"NewPassenger, Synthetic_2580",male,37.57589358783949,0,2,ST-18545,19.42174953836623,A5,S
2581,0,1,"NewPassenger, Synthetic_2581",female,29.660085352203282,1,0,ST-46257,8.399525206770239,,S
2582,0,2,"NewPassenger, Synthetic_2582",female,35.1576353918922,1,0,ST-87586,54.26560961948085,,S
2583,1,3,"NewPassenger, Synthetic_2583",male,28.30119331654505,1,0,ST-91538,0.0,,S
2584,0,3,"NewPassenger, Synthetic_2584",male,18.232286038193397,3,0,ST-78974,37.41458279411537,,Q
2585,0,2,"NewPassenger, Synthetic_2585",female,35.3905705928478,0,1,ST-15533,0.0,,S
2586,1,3,"NewPassenger, Synthetic_2586",female,34.310602882336966,0,0,ST-22222,0.0,,Q
2587,1,3,"NewPassenger, Synthetic_2587",female,29.61696787622337,0,0,ST-78596,103.18995891509054,,S
2588,1,3,"NewPassenger, Synthetic_2588",female,17.254637001149895,0,0,ST-28038,65.00694003096902,,S
